Fecha,IdVehiculo,IdModelo,IdCliente,Estado,Year,Precio
2023-11-27,15890,14,11065,Segunda Mano,2014,20868
2017-06-26,15891,14,997,Nuevo,2017,31440
2016-08-26,15892,5,6661,Nuevo,2016,20700
2019-07-07,15893,6,13509,Segunda Mano,2015,29197
2022-07-21,15894,7,3806,Segunda Mano,2019,30283
2018-05-01,15895,13,28781,Segunda Mano,2008,25523
2017-07-23,15896,16,24044,Nuevo,2017,31203
2016-02-19,15897,3,26306,Segunda Mano,2010,23342
2016-06-28,15898,6,26109,Segunda Mano,2003,28641
2017-08-08,15899,13,17096,Segunda Mano,2004,26353
2016-12-05,15900,20,3195,Segunda Mano,2009,29845
2019-06-28,15901,14,22676,Nuevo,2019,38824
2019-08-28,15902,7,28513,Segunda Mano,2007,19913
2015-10-02,15903,10,23048,Segunda Mano,2012,25793
2015-08-13,15904,1,15882,Nuevo,2015,26279
2020-12-28,15905,11,27900,Segunda Mano,2008,26265
2015-04-23,15906,9,20465,Segunda Mano,2011,27365
2019-10-26,15907,11,9934,Nuevo,2019,41691
2021-11-29,15908,5,17336,Nuevo,2021,28820
2020-06-22,15909,13,23293,Nuevo,2020,61239
2023-03-19,15910,16,12471,Segunda Mano,2011,17857
2018-12-21,15911,14,448,Segunda Mano,2013,22644
2020-08-01,15912,16,7981,Segunda Mano,2008,16815
2020-11-07,15913,5,23740,Segunda Mano,2017,22688
2016-04-01,15914,4,4796,Segunda Mano,2003,18971
2016-08-11,15915,7,2467,Segunda Mano,2012,26554
2017-05-05,15916,6,22732,Nuevo,2017,34096
2020-01-20,15917,8,21533,Segunda Mano,2013,22283
2022-03-19,15918,8,1576,Segunda Mano,2009,31312
2021-03-22,15919,13,4800,Segunda Mano,2012,31735
2023-10-30,15920,13,20363,Segunda Mano,2014,31959
2018-10-22,15921,19,12882,Segunda Mano,2007,14835
2021-12-16,15922,11,14442,Segunda Mano,2019,25452
2016-12-01,15923,16,10452,Segunda Mano,2015,27166
2022-03-04,15924,14,12677,Nuevo,2022,32096
2022-07-06,15925,9,13746,Segunda Mano,2008,29444
2015-02-25,15926,6,9639,Segunda Mano,2007,19430
2018-12-01,15927,9,15131,Nuevo,2018,49249
2020-03-26,15928,12,11347,Segunda Mano,2016,26689
2019-05-20,15929,6,19074,Nuevo,2019,36676
2020-04-08,15930,20,25356,Segunda Mano,2005,15551
2022-06-14,15931,14,24461,Nuevo,2022,32337
2022-09-08,15932,14,1254,Segunda Mano,2017,20252
2016-08-01,15933,15,4329,Nuevo,2016,25766
2022-05-23,15934,12,266,Nuevo,2022,47961
2023-10-29,15935,15,17781,Nuevo,2023,21547
2019-05-03,15936,12,4469,Nuevo,2019,48899
2016-04-14,15937,10,8149,Segunda Mano,2007,24834
2018-05-12,15938,10,25578,Nuevo,2018,45579
2022-11-16,15939,20,8811,Nuevo,2022,36567
2017-06-02,15940,17,4765,Nuevo,2017,24045
2022-04-08,15941,12,6357,Nuevo,2022,55363
2017-10-22,15942,20,1163,Segunda Mano,2015,32380
2017-01-24,15943,8,11586,Segunda Mano,2010,32167
2023-05-10,15944,6,5529,Segunda Mano,2017,23406
2017-12-05,15945,12,27431,Segunda Mano,2013,28420
2018-03-19,15946,7,19349,Nuevo,2018,36442
2019-04-24,15947,11,24411,Segunda Mano,2011,23027
2017-02-25,15948,10,12635,Segunda Mano,2002,19736
2022-07-22,15949,4,22367,Segunda Mano,2011,26420
2022-03-05,15950,2,3234,Segunda Mano,2015,20403
2016-02-19,15951,5,7621,Segunda Mano,2010,16879
2021-09-19,15952,18,14342,Segunda Mano,2009,21222
2016-07-14,15953,18,24544,Segunda Mano,2006,15640
2020-08-30,15954,11,12369,Nuevo,2020,34067
2016-11-30,15955,3,18199,Segunda Mano,2012,28636
2016-05-01,15956,9,3282,Segunda Mano,2015,35599
2023-11-29,15957,7,1789,Segunda Mano,2016,21502
2020-01-26,15958,12,28809,Segunda Mano,2019,31233
2016-07-03,15959,18,28241,Segunda Mano,2011,28052
2023-01-17,15960,12,4910,Nuevo,2023,47166
2017-02-13,15961,13,7292,Nuevo,2017,60579
2022-08-03,15962,5,12150,Segunda Mano,2020,19230
2023-04-14,15963,9,11710,Segunda Mano,2009,33164
2017-04-30,15964,12,1554,Segunda Mano,2003,26611
2022-11-29,15965,16,22481,Nuevo,2022,38558
2022-08-29,15966,17,29893,Segunda Mano,2007,15964
2022-05-02,15967,2,16188,Segunda Mano,2009,15311
2015-04-20,15968,13,29367,Segunda Mano,2004,31761
2019-03-10,15969,10,1378,Segunda Mano,2007,26574
2021-06-09,15970,19,91,Nuevo,2021,30855
2021-07-18,15971,5,23693,Segunda Mano,2009,10619
2021-03-15,15972,14,28239,Segunda Mano,2010,21482
2015-09-18,15973,16,26299,Nuevo,2015,30748
2023-05-06,15974,5,18313,Nuevo,2023,27905
2022-02-22,15975,13,2441,Segunda Mano,2011,30812
2021-10-04,15976,15,28454,Segunda Mano,2018,17752
2019-10-02,15977,11,19993,Segunda Mano,2017,25921
2015-10-10,15978,3,7496,Segunda Mano,2005,32002
2023-05-05,15979,9,14673,Segunda Mano,2013,29698
2023-01-23,15980,4,803,Segunda Mano,2017,22094
2016-12-25,15981,5,18106,Segunda Mano,2001,15160
2023-10-17,15982,10,17831,Nuevo,2023,44585
2016-09-16,15983,17,18077,Segunda Mano,2013,18037
2020-05-20,15984,12,4653,Segunda Mano,2013,22842
2015-11-21,15985,19,21261,Nuevo,2015,24785
2016-10-01,15986,10,176,Segunda Mano,2013,24169
2021-09-15,15987,11,9882,Segunda Mano,2016,30347
2022-04-06,15988,14,11669,Segunda Mano,2013,21202
2018-10-27,15989,16,15513,Segunda Mano,2015,18788
2023-04-02,15990,19,26628,Nuevo,2023,31737
2021-07-17,15991,3,25392,Nuevo,2021,39943
2018-05-18,15992,18,450,Segunda Mano,2003,13272
2019-08-02,15993,15,14474,Segunda Mano,2009,17623
2022-09-13,15994,12,25811,Segunda Mano,2016,28575
2019-03-29,15995,13,2495,Segunda Mano,2007,25271
2018-08-25,15996,13,5700,Segunda Mano,2014,28721
2017-03-06,15997,13,15094,Segunda Mano,2010,33224
2021-12-31,15998,19,6210,Segunda Mano,2016,20351
2017-11-29,15999,16,19307,Nuevo,2017,26776
2023-01-21,16000,3,10784,Nuevo,2023,33017
2023-06-02,16001,10,9736,Segunda Mano,2022,27990
2015-09-24,16002,14,19106,Segunda Mano,2014,23073
2018-12-18,16003,10,3973,Segunda Mano,2004,18031
2021-02-27,16004,7,18567,Segunda Mano,2010,27804
2017-01-09,16005,12,17676,Segunda Mano,2004,30813
2022-08-01,16006,14,8682,Nuevo,2022,39541
2017-09-21,16007,2,9442,Segunda Mano,2007,19042
2022-04-23,16008,3,11471,Nuevo,2022,48764
2016-06-04,16009,9,21733,Nuevo,2016,42021
2019-12-09,16010,3,4320,Segunda Mano,2009,29396
2022-03-13,16011,9,14313,Segunda Mano,2014,33146
2021-05-06,16012,10,6111,Segunda Mano,2011,23021
2019-11-21,16013,8,5730,Nuevo,2019,53761
2016-03-31,16014,4,26004,Segunda Mano,2003,24844
2018-08-30,16015,15,2200,Segunda Mano,2016,22231
2015-07-08,16016,17,3299,Segunda Mano,2012,16829
2021-07-12,16017,5,6324,Segunda Mano,2020,18237
2015-09-07,16018,10,20410,Segunda Mano,2000,18721
2021-04-25,16019,11,11100,Segunda Mano,2009,20958
2018-02-10,16020,10,10410,Segunda Mano,2007,22843
2017-01-11,16021,8,15447,Segunda Mano,2012,29119
2020-01-23,16022,14,13395,Segunda Mano,2012,21691
2021-03-31,16023,13,28730,Nuevo,2021,59530
2020-07-04,16024,5,9604,Nuevo,2020,29858
2018-11-03,16025,6,3197,Segunda Mano,2004,16386
2018-08-10,16026,11,24539,Segunda Mano,2003,20626
2021-07-15,16027,9,5229,Segunda Mano,2019,33144
2018-04-16,16028,17,3880,Segunda Mano,2017,15640
2022-02-09,16029,8,28932,Segunda Mano,2019,31230
2023-10-16,16030,12,18240,Segunda Mano,2009,23346
2023-02-10,16031,10,27231,Segunda Mano,2010,29525
2022-05-15,16032,5,22611,Segunda Mano,2015,20640
2022-02-23,16033,11,29187,Segunda Mano,2015,18622
2020-10-07,16034,7,299,Segunda Mano,2011,23584
2022-10-22,16035,8,9401,Nuevo,2022,43558
2017-11-03,16036,10,19242,Segunda Mano,2009,25838
2021-02-11,16037,15,17928,Segunda Mano,2015,14401
2017-02-03,16038,20,14623,Nuevo,2017,34383
2015-07-24,16039,15,12314,Nuevo,2015,23042
2017-02-11,16040,13,937,Segunda Mano,2016,49682
2022-05-11,16041,19,13850,Nuevo,2022,26770
2021-10-04,16042,13,691,Segunda Mano,2006,24396
2017-10-24,16043,10,13507,Segunda Mano,2013,33041
2015-12-24,16044,9,25939,Segunda Mano,2014,38474
2023-11-21,16045,13,4698,Segunda Mano,2010,25566
2017-11-07,16046,8,21301,Segunda Mano,2008,26272
2023-11-06,16047,4,18343,Segunda Mano,2015,28535
2023-10-20,16048,11,17797,Segunda Mano,2008,17630
2018-04-24,16049,6,10483,Segunda Mano,2016,28793
2022-07-03,16050,10,5179,Segunda Mano,2019,29627
2020-05-08,16051,6,20911,Segunda Mano,2018,23941
2023-05-10,16052,5,2708,Segunda Mano,2013,15201
2022-11-02,16053,13,9736,Nuevo,2022,52503
2015-10-08,16054,18,324,Nuevo,2015,38427
2019-07-15,16055,12,9647,Segunda Mano,2005,22974
2019-11-25,16056,15,17272,Segunda Mano,2007,12099
2022-02-09,16057,11,12730,Segunda Mano,2017,25739
2021-05-26,16058,16,9025,Nuevo,2021,32776
2023-02-03,16059,15,784,Segunda Mano,2020,15864
2020-02-12,16060,8,9502,Segunda Mano,2005,23096
2020-11-14,16061,13,1292,Segunda Mano,2005,31607
2023-10-18,16062,11,12474,Segunda Mano,2017,21561
2022-01-07,16063,5,29373,Segunda Mano,2019,15220
2019-10-02,16064,10,7712,Nuevo,2019,49018
2022-07-02,16065,6,25968,Segunda Mano,2010,20253
2018-12-31,16066,10,10414,Segunda Mano,2012,38726
2016-06-23,16067,17,8641,Segunda Mano,2001,15045
2015-09-23,16068,1,22566,Segunda Mano,2001,14255
2017-11-08,16069,11,18612,Segunda Mano,2010,23742
2018-07-17,16070,2,22755,Segunda Mano,2005,26211
2021-06-18,16071,16,17883,Nuevo,2021,32355
2023-09-19,16072,20,19379,Segunda Mano,2020,29428
2019-12-30,16073,7,29355,Nuevo,2019,40826
2023-08-23,16074,18,568,Segunda Mano,2022,26499
2017-01-01,16075,3,6387,Segunda Mano,2004,22474
2017-10-19,16076,10,23373,Nuevo,2017,36373
2022-08-11,16077,4,11459,Segunda Mano,2014,17563
2020-07-13,16078,4,29315,Segunda Mano,2015,19995
2023-10-20,16079,8,13782,Nuevo,2023,55207
2017-05-22,16080,12,9285,Nuevo,2017,40149
2021-06-17,16081,8,8581,Segunda Mano,2011,29121
2017-07-19,16082,9,9511,Nuevo,2017,46988
2020-02-19,16083,10,12025,Nuevo,2020,34975
2023-10-17,16084,10,20640,Segunda Mano,2017,26514
2023-05-07,16085,18,25500,Segunda Mano,2018,16082
2022-09-29,16086,9,4636,Segunda Mano,2010,21480
2021-05-03,16087,10,21807,Segunda Mano,2011,20434
2015-12-29,16088,20,12880,Nuevo,2015,45449
2017-06-11,16089,3,202,Segunda Mano,2003,25357
2020-06-11,16090,6,8969,Nuevo,2020,37274
2017-07-10,16091,8,14907,Segunda Mano,2012,30066
2022-06-17,16092,8,4893,Nuevo,2022,54946
2022-12-26,16093,5,18461,Nuevo,2022,24188
2018-10-31,16094,10,6238,Segunda Mano,2013,26216
2020-05-17,16095,11,8702,Segunda Mano,2015,23617
2020-12-29,16096,17,10164,Segunda Mano,2019,17872
2018-02-13,16097,20,29796,Segunda Mano,2014,28232
2015-04-10,16098,9,3672,Segunda Mano,2009,38143
2017-03-21,16099,11,27501,Segunda Mano,2004,21866
2015-04-14,16100,12,13112,Segunda Mano,2014,35803
2017-11-01,16101,14,18540,Nuevo,2017,31194
2016-04-20,16102,7,28937,Segunda Mano,2014,33986
2020-05-25,16103,7,9356,Nuevo,2020,37852
2023-01-17,16104,8,9294,Segunda Mano,2018,21986
2015-04-02,16105,13,24248,Nuevo,2015,47747
2017-01-29,16106,11,26687,Nuevo,2017,38898
2019-09-02,16107,9,7939,Segunda Mano,2013,33835
2016-12-03,16108,7,2943,Segunda Mano,2012,23980
2019-12-20,16109,1,13132,Segunda Mano,2007,13632
2017-07-22,16110,6,9577,Segunda Mano,2004,21306
2018-10-26,16111,16,9001,Segunda Mano,2007,14366
2015-07-23,16112,13,9353,Segunda Mano,2003,32393
2016-05-03,16113,8,18228,Nuevo,2016,38345
2016-12-02,16114,15,27658,Nuevo,2016,20082
2021-04-20,16115,14,2296,Nuevo,2021,29218
2018-04-14,16116,16,28655,Segunda Mano,2006,17689
2023-03-28,16117,15,28936,Segunda Mano,2011,15926
2017-07-11,16118,9,7012,Segunda Mano,2008,23199
2022-01-28,16119,15,1851,Segunda Mano,2009,14050
2016-08-17,16120,16,1876,Segunda Mano,2008,18632
2021-03-07,16121,17,14155,Nuevo,2021,29465
2019-04-10,16122,10,2396,Segunda Mano,2018,36791
2023-05-09,16123,4,4573,Segunda Mano,2009,21844
2019-05-07,16124,3,5977,Segunda Mano,2014,27321
2016-10-30,16125,12,12574,Nuevo,2016,48007
2015-04-01,16126,17,25484,Segunda Mano,2011,20319
2022-08-31,16127,1,25303,Segunda Mano,2007,11570
2015-10-17,16128,11,7034,Segunda Mano,2013,25701
2017-04-28,16129,11,8991,Segunda Mano,2009,21035
2018-10-29,16130,12,19548,Nuevo,2018,49456
2021-05-05,16131,5,19441,Segunda Mano,2020,15903
2023-11-19,16132,4,28532,Segunda Mano,2020,27718
2020-01-05,16133,5,5027,Segunda Mano,2013,15901
2023-12-11,16134,12,5201,Segunda Mano,2016,25435
2021-03-07,16135,2,5493,Segunda Mano,2019,24868
2019-02-14,16136,12,69,Segunda Mano,2018,27662
2017-07-30,16137,5,10988,Segunda Mano,2006,13685
2019-10-21,16138,17,29892,Segunda Mano,2012,23675
2019-11-23,16139,8,10271,Segunda Mano,2006,28235
2021-08-04,16140,14,19168,Nuevo,2021,28016
2019-11-17,16141,1,16619,Segunda Mano,2017,20451
2016-04-08,16142,19,16242,Segunda Mano,2015,27786
2021-12-28,16143,7,22968,Segunda Mano,2019,23978
2016-08-16,16144,16,3154,Nuevo,2016,29204
2022-11-17,16145,6,23103,Segunda Mano,2012,25016
2015-01-31,16146,12,4608,Nuevo,2015,49479
2017-01-19,16147,10,1496,Segunda Mano,2003,16221
2018-07-07,16148,19,27503,Nuevo,2018,29360
2015-09-16,16149,16,26627,Segunda Mano,2008,18747
2023-05-25,16150,6,12014,Segunda Mano,2017,33322
2020-08-09,16151,14,14729,Segunda Mano,2017,22593
2018-12-08,16152,9,28090,Segunda Mano,2014,32837
2017-12-25,16153,3,16820,Segunda Mano,2016,27646
2018-09-27,16154,15,14450,Nuevo,2018,21527
2017-09-24,16155,12,17768,Segunda Mano,2002,21331
2018-01-08,16156,5,4694,Segunda Mano,2014,16009
2023-07-08,16157,9,25026,Segunda Mano,2017,32648
2022-03-12,16158,16,6726,Nuevo,2022,31043
2018-06-29,16159,11,21183,Nuevo,2018,41410
2015-03-27,16160,6,7293,Nuevo,2015,33956
2019-05-10,16161,8,17221,Nuevo,2019,44925
2019-07-30,16162,9,28157,Nuevo,2019,44525
2016-03-30,16163,15,29183,Nuevo,2016,28022
2023-12-15,16164,6,15639,Segunda Mano,2013,22869
2016-11-09,16165,9,27830,Nuevo,2016,41744
2016-03-14,16166,16,27556,Segunda Mano,2015,27811
2018-12-04,16167,10,665,Nuevo,2018,44538
2016-06-01,16168,12,18384,Nuevo,2016,50814
2016-03-14,16169,18,17993,Segunda Mano,2009,18327
2019-08-31,16170,14,83,Segunda Mano,2004,18401
2016-12-31,16171,14,21618,Nuevo,2016,32446
2016-12-05,16172,4,27047,Nuevo,2016,34536
2019-09-19,16173,2,23051,Segunda Mano,2018,32139
2015-08-26,16174,2,24730,Segunda Mano,2007,18699
2020-05-19,16175,14,12409,Segunda Mano,2007,18366
2015-04-20,16176,6,2295,Segunda Mano,2009,33538
2017-09-23,16177,13,1524,Segunda Mano,2012,32332
2023-03-02,16178,7,5795,Segunda Mano,2020,26345
2019-10-09,16179,5,24771,Segunda Mano,2012,23395
2018-03-09,16180,12,15829,Segunda Mano,2007,37622
2019-02-06,16181,7,19759,Segunda Mano,2018,33856
2020-06-13,16182,10,10127,Segunda Mano,2014,19386
2022-04-09,16183,5,468,Nuevo,2022,25991
2019-11-19,16184,14,16148,Segunda Mano,2009,26072
2018-12-31,16185,11,9948,Segunda Mano,2003,17735
2017-03-12,16186,10,15561,Segunda Mano,2016,23573
2023-10-30,16187,7,18649,Segunda Mano,2017,22891
2018-10-08,16188,19,12948,Nuevo,2018,32683
2016-11-15,16189,16,11972,Segunda Mano,2004,18803
2016-02-20,16190,8,27846,Segunda Mano,2010,20102
2022-05-29,16191,14,29859,Segunda Mano,2018,25105
2023-10-13,16192,10,28890,Nuevo,2023,40824
2015-06-09,16193,20,29057,Segunda Mano,2009,22634
2019-02-27,16194,10,5902,Segunda Mano,2008,27614
2018-02-02,16195,1,1998,Segunda Mano,2015,17362
2021-12-23,16196,14,27321,Segunda Mano,2006,14492
2015-01-06,16197,12,11433,Nuevo,2015,51658
2017-08-22,16198,8,18955,Nuevo,2017,49698
2022-06-07,16199,11,5189,Segunda Mano,2009,19432
2016-01-10,16200,3,12933,Segunda Mano,2013,31537
2020-07-19,16201,17,14528,Segunda Mano,2016,21390
2018-06-18,16202,12,20923,Nuevo,2018,37640
2019-10-16,16203,17,20592,Nuevo,2019,28736
2016-04-06,16204,13,25620,Segunda Mano,2010,29243
2016-08-08,16205,6,12468,Nuevo,2016,38786
2021-02-15,16206,18,256,Segunda Mano,2006,23948
2019-04-04,16207,13,10751,Segunda Mano,2004,38277
2023-03-01,16208,4,3473,Nuevo,2023,40254
2021-05-09,16209,13,14388,Segunda Mano,2009,28534
2019-07-23,16210,17,5234,Segunda Mano,2011,17847
2019-05-17,16211,12,3575,Segunda Mano,2018,31227
2022-06-03,16212,12,5895,Nuevo,2022,37442
2018-01-08,16213,7,12681,Segunda Mano,2006,20921
2022-06-04,16214,17,21831,Segunda Mano,2021,17967
2018-11-27,16215,14,20147,Segunda Mano,2013,23456
2019-10-24,16216,13,2009,Nuevo,2019,61671
2017-09-05,16217,11,26447,Segunda Mano,2008,26978
2016-03-29,16218,7,29424,Segunda Mano,2009,29369
2020-09-13,16219,6,22719,Nuevo,2020,45164
2023-07-23,16220,17,9767,Nuevo,2023,22311
2016-03-08,16221,12,1119,Segunda Mano,2001,25212
2023-06-25,16222,2,7056,Segunda Mano,2016,21128
2023-12-09,16223,5,446,Segunda Mano,2012,15577
2017-01-30,16224,8,12352,Segunda Mano,2006,25234
2019-12-25,16225,6,6089,Segunda Mano,2004,15796
2022-07-31,16226,15,7190,Segunda Mano,2009,14013
2015-10-24,16227,17,13611,Nuevo,2015,26921
2015-03-03,16228,1,7241,Segunda Mano,2007,16593
2019-07-29,16229,13,5226,Segunda Mano,2012,37519
2020-12-14,16230,15,27250,Segunda Mano,2012,17213
2021-07-24,16231,11,8813,Nuevo,2021,35619
2015-11-27,16232,10,3933,Segunda Mano,2002,22506
2023-09-10,16233,4,14236,Segunda Mano,2022,21044
2019-08-11,16234,10,7376,Segunda Mano,2011,29148
2023-03-27,16235,12,23147,Segunda Mano,2008,33588
2020-07-23,16236,17,8510,Segunda Mano,2008,15004
2016-09-14,16237,8,28987,Segunda Mano,2012,26103
2017-07-27,16238,18,26031,Segunda Mano,2007,19182
2016-03-13,16239,6,5228,Segunda Mano,2008,26565
2017-08-08,16240,8,7039,Segunda Mano,2013,39191
2016-01-11,16241,11,450,Nuevo,2016,33218
2017-10-10,16242,8,14421,Segunda Mano,2015,35822
2020-05-26,16243,10,24721,Segunda Mano,2018,33308
2020-11-14,16244,9,26436,Nuevo,2020,53495
2022-10-16,16245,8,1371,Nuevo,2022,40714
2020-09-07,16246,14,28568,Segunda Mano,2016,25949
2023-02-15,16247,10,1734,Nuevo,2023,34083
2023-11-27,16248,19,5216,Segunda Mano,2014,14669
2023-08-07,16249,17,12963,Segunda Mano,2020,20331
2018-07-08,16250,17,28243,Nuevo,2018,30208
2022-08-04,16251,2,5110,Segunda Mano,2009,15598
2018-03-14,16252,15,27118,Segunda Mano,2013,16202
2016-09-23,16253,1,890,Segunda Mano,2005,12159
2018-06-26,16254,12,21110,Segunda Mano,2007,24330
2023-02-19,16255,9,1250,Segunda Mano,2017,27967
2021-05-06,16256,10,12410,Segunda Mano,2015,32483
2019-04-13,16257,17,7477,Segunda Mano,2015,18238
2023-11-13,16258,12,11615,Nuevo,2023,50613
2017-06-22,16259,4,27814,Nuevo,2017,36951
2019-05-26,16260,7,27041,Segunda Mano,2012,19136
2017-10-05,16261,16,1489,Segunda Mano,2008,23540
2019-01-18,16262,5,21539,Segunda Mano,2008,17779
2015-01-24,16263,6,27645,Nuevo,2015,32807
2021-06-23,16264,14,23087,Segunda Mano,2013,16902
2019-04-26,16265,14,22450,Segunda Mano,2011,16209
2021-05-28,16266,16,10264,Segunda Mano,2011,17279
2021-02-22,16267,13,9337,Segunda Mano,2007,27504
2019-11-14,16268,9,28078,Segunda Mano,2012,37133
2020-02-16,16269,5,9891,Nuevo,2020,22343
2017-07-01,16270,10,28768,Segunda Mano,2002,23131
2021-04-27,16271,7,2710,Segunda Mano,2008,21322
2022-06-11,16272,13,2571,Nuevo,2022,59027
2021-02-15,16273,13,28832,Nuevo,2021,56005
2020-11-19,16274,2,5503,Nuevo,2020,39547
2016-01-08,16275,9,18887,Segunda Mano,2004,25942
2016-03-31,16276,4,28397,Segunda Mano,2010,22691
2020-09-25,16277,5,8083,Segunda Mano,2005,15010
2019-12-13,16278,10,22795,Nuevo,2019,40036
2018-02-17,16279,3,11118,Nuevo,2018,44499
2019-04-05,16280,17,16221,Segunda Mano,2010,14669
2019-10-07,16281,16,6877,Segunda Mano,2015,22997
2015-09-14,16282,16,5903,Segunda Mano,2013,21638
2016-01-12,16283,14,22744,Nuevo,2016,30605
2016-11-27,16284,9,12110,Segunda Mano,2001,24319
2021-08-29,16285,11,12969,Segunda Mano,2018,26266
2016-08-09,16286,12,25322,Nuevo,2016,54850
2016-03-14,16287,7,29698,Segunda Mano,2003,23573
2019-01-04,16288,18,17182,Segunda Mano,2011,20735
2023-05-07,16289,17,29153,Segunda Mano,2022,17948
2022-05-02,16290,1,116,Segunda Mano,2020,21159
2017-01-18,16291,11,1153,Nuevo,2017,39493
2019-12-10,16292,8,20493,Segunda Mano,2017,32534
2020-05-20,16293,7,26742,Segunda Mano,2007,23360
2021-10-27,16294,10,8963,Nuevo,2021,45166
2016-10-14,16295,10,16606,Segunda Mano,2005,19194
2017-03-15,16296,8,28323,Nuevo,2017,47697
2020-09-16,16297,4,4747,Segunda Mano,2016,25844
2017-03-24,16298,15,13844,Segunda Mano,2008,18333
2016-04-07,16299,5,17750,Segunda Mano,2006,11520
2017-09-17,16300,17,20777,Segunda Mano,2016,26767
2020-11-01,16301,11,23411,Segunda Mano,2007,27727
2023-02-05,16302,14,17907,Segunda Mano,2015,19708
2019-01-02,16303,9,24998,Nuevo,2019,42450
2021-08-11,16304,12,22577,Nuevo,2021,54345
2020-06-09,16305,12,20342,Nuevo,2020,49700
2017-02-14,16306,7,763,Segunda Mano,2005,22539
2019-10-31,16307,12,29474,Nuevo,2019,50204
2017-09-12,16308,15,21240,Segunda Mano,2005,15282
2017-07-11,16309,15,19578,Segunda Mano,2013,19328
2020-11-15,16310,1,17851,Segunda Mano,2011,24443
2022-09-28,16311,10,18841,Nuevo,2022,46352
2017-11-17,16312,12,4593,Segunda Mano,2008,21651
2020-03-23,16313,13,22097,Segunda Mano,2016,36915
2021-07-07,16314,15,11131,Segunda Mano,2019,19108
2022-04-01,16315,12,5115,Segunda Mano,2018,30547
2015-05-12,16316,4,12249,Segunda Mano,2012,30988
2015-10-08,16317,8,2888,Segunda Mano,2002,20678
2017-11-25,16318,4,4105,Segunda Mano,2002,18131
2020-04-15,16319,17,29437,Nuevo,2020,29737
2017-01-04,16320,13,13272,Segunda Mano,2006,23148
2020-02-23,16321,3,6265,Nuevo,2020,36966
2023-06-21,16322,6,19610,Nuevo,2023,32412
2017-02-19,16323,9,6055,Nuevo,2017,38450
2017-09-18,16324,13,21952,Segunda Mano,2014,46499
2016-02-13,16325,6,26495,Segunda Mano,2007,20147
2019-10-15,16326,1,18824,Segunda Mano,2012,12080
2022-03-24,16327,7,29877,Segunda Mano,2018,35303
2020-10-16,16328,12,28008,Segunda Mano,2012,25701
2023-11-22,16329,6,8855,Segunda Mano,2012,17133
2021-05-13,16330,2,9827,Segunda Mano,2020,30593
2018-07-30,16331,9,29494,Nuevo,2018,48056
2023-12-04,16332,12,15870,Nuevo,2023,38776
2019-08-16,16333,15,25777,Nuevo,2019,26241
2018-07-13,16334,12,14974,Segunda Mano,2011,25972
2019-10-21,16335,7,6997,Segunda Mano,2012,21501
2018-01-07,16336,6,26636,Nuevo,2018,36176
2021-06-28,16337,14,21027,Segunda Mano,2016,18888
2016-09-23,16338,4,2425,Nuevo,2016,36798
2016-12-20,16339,11,22928,Segunda Mano,2011,22611
2021-09-10,16340,7,18,Segunda Mano,2006,18599
2018-09-11,16341,12,7027,Segunda Mano,2005,18839
2019-03-09,16342,13,3701,Nuevo,2019,58192
2016-09-29,16343,14,9538,Nuevo,2016,30972
2022-03-11,16344,3,329,Segunda Mano,2020,31286
2021-11-24,16345,3,8635,Segunda Mano,2015,29644
2019-07-14,16346,7,16462,Segunda Mano,2014,27051
2016-03-03,16347,13,27312,Nuevo,2016,65100
2016-12-06,16348,4,27166,Segunda Mano,2015,25421
2017-08-29,16349,8,10669,Segunda Mano,2009,25674
2022-04-13,16350,13,11169,Segunda Mano,2009,25820
2016-08-16,16351,16,19470,Nuevo,2016,31591
2021-06-10,16352,9,12010,Segunda Mano,2017,29782
2022-11-21,16353,11,214,Nuevo,2022,31575
2020-11-13,16354,7,15276,Segunda Mano,2012,17104
2018-12-19,16355,10,16870,Segunda Mano,2006,24307
2016-06-20,16356,4,14302,Nuevo,2016,38186
2023-12-06,16357,12,28769,Segunda Mano,2009,27903
2022-02-19,16358,13,5132,Segunda Mano,2012,38275
2022-11-08,16359,9,27983,Segunda Mano,2021,35366
2018-03-20,16360,8,449,Segunda Mano,2013,36377
2021-03-25,16361,8,2053,Segunda Mano,2014,24873
2023-04-10,16362,9,4264,Segunda Mano,2008,25744
2019-03-29,16363,11,7626,Segunda Mano,2009,22548
2016-06-08,16364,7,25427,Segunda Mano,2014,31861
2022-03-25,16365,18,17137,Segunda Mano,2021,20434
2020-02-16,16366,12,2599,Segunda Mano,2007,19138
2018-09-03,16367,1,29088,Nuevo,2018,32901
2022-11-03,16368,6,24847,Nuevo,2022,31480
2016-04-10,16369,3,205,Segunda Mano,2007,24573
2023-03-17,16370,5,21101,Nuevo,2023,26994
2018-11-11,16371,12,25932,Segunda Mano,2005,20554
2018-08-19,16372,8,1941,Nuevo,2018,39426
2020-06-01,16373,7,5270,Nuevo,2020,46306
2020-01-24,16374,2,8710,Segunda Mano,2012,26397
2022-10-10,16375,9,19761,Segunda Mano,2020,27857
2023-08-14,16376,9,21665,Segunda Mano,2009,30469
2021-07-18,16377,1,28108,Segunda Mano,2007,19604
2015-06-23,16378,19,8761,Nuevo,2015,27082
2019-09-18,16379,11,26716,Nuevo,2019,33050
2022-03-11,16380,9,11161,Segunda Mano,2021,40586
2019-07-05,16381,11,1210,Segunda Mano,2015,27631
